solute_MolWt,solvent_MolWt,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_FractionCSP3,solvent_HeavyAtomCount,solvent_NHOHCount,solvent_NOCount,solvent_NumAliphaticCarbocycles,solvent_NumAliphaticHeterocycles,solvent_NumAliphaticRings,solvent_NumAromaticCarbocycles,solvent_NumAromaticHeterocycles,solvent_NumAromaticRings,solvent_NumHAcceptors,solvent_NumHDonors,solvent_NumHeteroatoms,solvent_NumRotatableBonds,solvent_NumSaturatedCarbocycles,solvent_NumSaturatedHeterocycles,solvent_NumSaturatedRings,solvent_RingCount,solvent_MolLogP,solvent_MolMR,solute,solute_SMILES,solvent,solvent_SMILES,concentration_M,Log_concentration,liquid at room temp_Y/N,csid,identifier,notes
179.930033136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl,1-octanol,OCCCCCCCC,1.513561248,0.1799999998748364,n,13864445,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
179.930033136,414.2464974159999,1.0,28.0,1.0,28.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,25.0,0.0,0.0,0.0,0.0,-0.8961999999999946,100.72360000000006,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,0.41304750199016,-0.3840000000000014,n,13864445,REF1049-Rytting,25C
179.930033136,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.000191425592502,-3.7180000000002464,n,13864445,REF1049-Rytting,25C
179.930033136,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.00595662143529,-2.225000000000008,n,13864445,REF1049-Rytting,25C
179.930033136,432.25706209999987,1.0,29.0,1.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,25.0,0.0,0.0,0.0,0.0,-1.720899999999994,104.33740000000006,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.068548822645266,-1.164000000000001,n,13864445,REF1049-Rytting,25C
179.930033136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl,1-octanol,OCCCCCCCC,1.5135612484,0.1799999999896106,n,13864445,REF1283,
179.930033136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,3-trichlorobenzene",C1=CC(=C(C(=C1)Cl)Cl)Cl,1-octanol,OCCCCCCCC,1.41253754462275,0.1499999999999986,n,13864445,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
263.906710848,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,3,4-tetrachloronaphthalene",Clc2c1ccccc1c(Cl)c(Cl)c2Cl,1-octanol,OCCCCCCCC,0.0141253754,-1.850000001421298,n,27793,REF1283,
263.906710848,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,3,4-tetrachloronaphthalene",Clc2c1ccccc1c(Cl)c(Cl)c2Cl,1-octanol,OCCCCCCCC,0.016595869074376,-1.7799999999999896,n,27793,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
213.891060784,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,3,5-tetrachlorobenzene",Clc1cc(Cl)c(Cl)c(Cl)c1,1-octanol,OCCCCCCCC,1.412537545,0.1500000001159868,n,21106571,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
213.891060784,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,3,5-tetrachlorobenzene",Clc1cc(Cl)c(Cl)c(Cl)c1,1-octanol,OCCCCCCCC,1.4125375446,0.149999999993004,n,21106571,REF1283,
213.891060784,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,3,5-tetrachlorobenzene",C1=C(C=C(C(=C1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,1.41253754462275,0.1499999999999986,n,21106571,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
311.778486396,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4-tribromobenzene",Brc1cc(Br)c(Br)cc1,1-octanol,OCCCCCCCC,0.707945784,-0.1500000002356522,n,11507,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
311.778486396,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4-tribromobenzene",Brc1cc(Br)c(Br)cc1,1-octanol,OCCCCCCCC,0.7079457844,-0.1499999999902692,n,11507,REF1283,
311.778486396,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4-tribromobenzene",C1=CC(=C(C=C1Br)Br)Br,1-octanol,OCCCCCCCC,0.776247116628692,-0.1099999999999998,n,11507,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
389.688998464,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4,5-tetrabromobenzene",Brc1c(Br)cc(Br)c(Br)c1,1-octanol,OCCCCCCCC,0.047863009,-1.3200000021074918,n,11974,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
389.688998464,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4,5-tetrabromobenzene",Brc1c(Br)cc(Br)c(Br)c1,1-octanol,OCCCCCCCC,0.0478630092,-1.3200000002927523,n,11974,REF1283,
389.688998464,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4,5-tetrabromobenzene",C1=C(C(=CC(=C1Br)Br)Br)Br,1-octanol,OCCCCCCCC,0.054954087385762,-1.2600000000000036,n,11974,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
213.891060784,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.083176377,-1.080000000575745,n,21106163,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
213.891060784,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.120226443,-0.92000000166795,n,21106163,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
213.891060784,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.1202264435,-0.919999999861798,n,21106163,REF1283,
213.891060784,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,2,4,5-tetrachlorobenzene",C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.1,-1.0,n,21106163,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
311.778486396,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,3,5-tribromobenzene",Brc1cc(Br)cc(Br)c1,1-octanol,OCCCCCCCC,0.125892541,-0.9000000006189381,n,11776,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
311.778486396,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,3,5-tribromobenzene",Brc1cc(Br)cc(Br)c1,1-octanol,OCCCCCCCC,0.1258925412,-0.8999999999289934,n,11776,REF1283,
311.778486396,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,3,5-tribromobenzene",C1=C(C=C(C=C1Br)Br)Br,1-octanol,OCCCCCCCC,0.134896288259165,-0.8700000000000012,n,11776,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
179.930033136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,3,5-trichlorobenzene",Clc1cc(Cl)cc(Cl)c1,1-octanol,OCCCCCCCC,0.691830971,-0.1599999999491126,n,7662,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
179.930033136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,3,5-trichlorobenzene",Clc1cc(Cl)cc(Cl)c1,1-octanol,OCCCCCCCC,0.6918309709,-0.1600000000118873,n,7662,REF1283,
179.930033136,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,3,5-trichlorobenzene",C1=C(C=C(C=C1Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.794328234724282,-0.0999999999999997,n,7662,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
90.03169405199999,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,"1,3,5-trioxane",O1COCOC1,ethanol,CCO,2.4672817319871,0.392218743191171,n,7790,REF1230,
90.03169405199999,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,"1,3,5-trioxane",O1COCOC1,methanol,CO,3.562091449351,0.5517050648854213,n,7790,REF1230,
256.094688232,60.057514876,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3887,17.376800000000003,"1,4-cyclohexanedione-2,5-dicarboxylate",O=C(OCC)C1C(=O)CC(C(=O)C1)C(=O)OCC,1-propanol,CCCO,0.009888585533467,-2.004865825586087,n,86007,REF1263,
256.094688232,60.057514876,1.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3871,17.354800000000004,"1,4-cyclohexanedione-2,5-dicarboxylate",O=C(OCC)C1C(=O)CC(C(=O)C1)C(=O)OCC,2-propanol,CC(C)O,0.050163129279449,-1.2996153791469045,n,86007,REF1263,
256.094688232,58.041864812,0.6666666666666666,4.0,0.6666666666666666,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5952999999999999,16.355,"1,4-cyclohexanedione-2,5-dicarboxylate",O=C(OCC)C1C(=O)CC(C(=O)C1)C(=O)OCC,acetone,CC(=O)C,0.060350089121608,-1.219322084224561,n,86007,REF1263,
256.094688232,41.026549096,0.5,3.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52988,11.287,"1,4-cyclohexanedione-2,5-dicarboxylate",O=C(OCC)C1C(=O)CC(C(=O)C1)C(=O)OCC,acetonitrile,CC#N,0.04164777345484,-1.3804082115951084,n,86007,REF1263,
256.094688232,73.052763844,0.6666666666666666,5.0,0.6666666666666666,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.2956000000000001,19.751,"1,4-cyclohexanedione-2,5-dicarboxylate",O=C(OCC)C1C(=O)CC(C(=O)C1)C(=O)OCC,DMF,CN(C)C=O,0.0735910243477,-1.1331751518849658,n,86007,REF1263,
256.094688232,88.052429496,0.75,6.0,0.75,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5694,22.30699999999999,"1,4-cyclohexanedione-2,5-dicarboxylate",O=C(OCC)C1C(=O)CC(C(=O)C1)C(=O)OCC,ethyl acetate,O=C(OCC)C,0.075484625549462,-1.1221414949795936,n,86007,REF1263,
256.094688232,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3915,8.1428,"1,4-cyclohexanedione-2,5-dicarboxylate",O=C(OCC)C1C(=O)CC(C(=O)C1)C(=O)OCC,methanol,CO,0.009460603529518,-2.024081157342536,n,86007,REF1263,
233.867974328,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,4-dibromobenzene",Brc1ccc(Br)cc1,1-octanol,OCCCCCCCC,0.501187234,-0.2999999996770197,n,13868640,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
233.867974328,130.135765196,1.0,9.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.603200000000001,40.635000000000005,"1,4-dibromobenzene",Brc1ccc(Br)cc1,dibutyl ether,O(CCCC)CCCC,1.1022052923355,0.0422624919975502,n,13868640,REF1139-Abraham,
233.867974328,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7772,21.971799999999995,"1,4-dibromobenzene",Brc1ccc(Br)cc1,2-butanol,OC(C)CC,0.38392398792506,-0.4157547519148392,n,13868640,REF1140-Grubbs,
233.867974328,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6347,21.9238,"1,4-dibromobenzene",Brc1ccc(Br)cc1,2-methyl-1-propanol,OCC(C)C,0.36071095121621,-0.442840672262806,n,13868640,REF1140-Grubbs,
233.867974328,74.07316494,1.0,5.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7772,21.971799999999995,"1,4-dibromobenzene",Brc1ccc(Br)cc1,2-methyl-2-propanol,OC(C)(C)C,0.34176802519922,-0.46626857101583,n,13868640,REF1140-Grubbs,
233.867974328,88.088815004,1.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.1673,26.588799999999985,"1,4-dibromobenzene",Brc1ccc(Br)cc1,2-pentanol,OC(C)CCC,0.40980664277658,-0.3874210061646152,n,13868640,REF1140-Grubbs,
233.867974328,88.088815004,1.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0248,26.540799999999987,"1,4-dibromobenzene",Brc1ccc(Br)cc1,3-methyl-1-butanol,OCCC(C)C,0.42571974157698,-0.3708762101490238,n,13868640,REF1140-Grubbs,
233.867974328,74.07316494,1.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0428000000000002,22.166999999999994,"1,4-dibromobenzene",Brc1ccc(Br)cc1,diethyl ether,CCOCC,1.7928928225333,0.2535543286176205,n,13868640,REF1140-Grubbs,
233.867974328,88.088815004,1.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4313,26.761999999999983,"1,4-dibromobenzene",Brc1ccc(Br)cc1,methyl tert-butyl ether,O(C(C)(C)C)C,1.4852446673596,0.1717980017553684,n,13868640,REF1140-Grubbs,
233.867974328,78.046950192,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.442,"1,4-dibromobenzene",Brc1ccc(Br)cc1,benzene,c1ccccc1,2.3606195063645,0.3730259914823296,n,13868640,REF1141-Berryman,
233.867974328,151.87541072,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.5529,26.143,"1,4-dibromobenzene",Brc1ccc(Br)cc1,carbon tetrachloride,ClC(Cl)(Cl)Cl,2.0076394523033,0.3026857214537682,n,13868640,REF1141-Berryman,
233.867974328,84.093900384,1.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3406,27.701999999999984,"1,4-dibromobenzene",Brc1ccc(Br)cc1,cyclohexane,C1CCCCC1,1.043196057588,0.01836593711962,n,13868640,REF1141-Berryman,
233.867974328,106.07825032,0.25,8.0,0.25,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.249000000000001,35.82,"1,4-dibromobenzene",Brc1ccc(Br)cc1,ethylbenzene,CCc1ccccc1,1.9637686533909,0.2930903233319312,n,13868640,REF1141-Berryman,
233.867974328,226.26605108799998,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.487600000000007,75.98600000000008,"1,4-dibromobenzene",Brc1ccc(Br)cc1,hexadecane,CCCCCCCCCCCCCCCC,0.5717152134615,-0.2428202509648933,n,13868640,REF1141-Berryman,
233.867974328,86.109550448,1.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.5866000000000007,29.81599999999998,"1,4-dibromobenzene",Brc1ccc(Br)cc1,hexane,CCCCCC,0.65758920562025,-0.1820453243883789,n,13868640,REF1141-Berryman,
233.867974328,92.062600256,0.1428571428571428,7.0,0.1428571428571428,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.99502,31.178999999999988,"1,4-dibromobenzene",Brc1ccc(Br)cc1,toluene,c1ccccc1C,2.2434939258362,0.3509248980369595,n,13868640,REF1141-Berryman,
233.867974328,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,4-dibromobenzene",Brc1ccc(Br)cc1,1-octanol,OCCCCCCCC,0.5011872336,-0.3000000000236323,n,13868640,REF1283,
233.867974328,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,4-dibromobenzene",C1=CC(=CC=C1Br)Br,1-octanol,OCCCCCCCC,0.562341325190349,-0.2500000000000001,n,13868640,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
145.969005488,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,4-dichlorobenzene",Clc1ccc(Cl)cc1,1-octanol,OCCCCCCCC,1.288249552,0.1100000001034506,n,13866817,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
145.969005488,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,4-dichlorobenzene",Clc1ccc(Cl)cc1,1-octanol,OCCCCCCCC,1.584893192,0.199999999873645,n,13866817,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
145.969005488,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,4-dichlorobenzene",Clc1ccc(Cl)cc1,1-octanol,OCCCCCCCC,1.77827941,0.2499999999904942,n,13866817,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,
145.969005488,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,4-dichlorobenzene",Clc1ccc(Cl)cc1,1-octanol,OCCCCCCCC,1.5848931925,0.2000000000106557,n,13866817,REF1283,
145.969005488,130.135765196,1.0,9.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.3392,40.4618,"1,4-dichlorobenzene",C1=CC(=CC=C1Cl)Cl,1-octanol,OCCCCCCCC,1.47910838816821,0.1700000000000008,n,13866817,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),25C
240.034192588,46.041864812,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0014,12.759800000000002,10-chloro-9-anthraldehyde,O=Cc2c1c(cccc1)c(Cl)c3c2cccc3,ethanol,OCC,0.004,-2.397940008672037,n,74633,ONSC57-2-,
240.034192588,32.026214748,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3914999999999999,8.142800000000001,10-chloro-9-anthraldehyde,O=Cc2c1c(cccc1)c(Cl)c3c2cccc3,methanol,OC,0.003,-2.5228787452803374,n,74633,ONSC57-3-,
240.034192588,72.057514876,1.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7968000000000001,20.053,10-chloro-9-anthraldehyde,O=Cc2c1c(cccc1)c(Cl)c3c2cccc3,THF,O1CCCC1,0.076,-1.1191864077192086,n,74633,ONSC57-4-,
